zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,area,availabilityDate,baths,beds,carouselPhotos,countryCurrency,hasAdditionalAttributions,hasVideo,hdpData,isHomeRec,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,pgapt,price,sgapt,shouldShowZestimateAsPrice,unformattedPrice,zestimate,streetViewMetadataURL,streetViewURL
38.910385_rrc2*-rrc_77.02223,38.910385_rrc2*-rrc_77.02223,1045077172,https://photos.zillowstatic.com/fp/630891d0e1b1d388cc438d1bf00058f8-p_e.jpg,True,FOR_RENT,Jefferson Marketplace,/b/jefferson-marketplace-washington-dc-5hJ2SY/,"{'latitude': 38.910385, 'longitude': -77.02223}","[{'price': '$2,092+', 'beds': '0'}, {'price': '$2,235+', 'beds': '1'}, {'price': '$3,360+', 'beds': '2'}, {'price': '$4,480+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Jefferson Marketplace,True,"1550 7th St NW, Washington, DC",1550 7th St   NW Apt 702,DC,Washington,20001,1apyhrnbkm2ns,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.93819_rrc2*-rrc_77.024826,38.93819_rrc2*-rrc_77.024826,2000035778,https://photos.zillowstatic.com/fp/fe54f866f432fe6f80b882fc9b27c824-p_e.jpg,True,FOR_RENT,The Swift at Petworth Metro,/b/the-swift-at-petworth-metro-washington-dc-95x39h/,"{'latitude': 38.93819, 'longitude': -77.024826}","[{'price': '$1,855+', 'beds': '0'}, {'price': '$2,045+', 'beds': '1'}, {'price': '$2,900+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,The Swift at Petworth Metro,True,"3828 Georgia Ave NW, Washington, DC",3828 Georgia Ave  NW Apt 508,DC,Washington,20011,yue95e4k2sf1,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.867496_rrc2*-rrc_76.97276,38.867496_rrc2*-rrc_76.97276,1043837152,https://photos.zillowstatic.com/fp/d683cb97736b3dc105fcbde07b64eaa9-p_e.jpg,True,FOR_RENT,Hillside Terrace,/b/hillside-terrace-washington-dc-5h5T23/,"{'latitude': 38.867496, 'longitude': -76.97276}","[{'price': '$1,295+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Hillside Terrace,True,"1812 23rd St SE, Washington, DC",1812 23rd St   SE # 815-201B,DC,Washington,20020,3terk4d5dkkz5,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.906033_rrc2*-rrc_77.0051,38.906033_rrc2*-rrc_77.0051,1001417334,https://photos.zillowstatic.com/fp/4fee41e72c44f42e634c4416eb271b8b-p_e.jpg,True,FOR_RENT,Flats 130 at Constitution Square,/b/flats-130-at-constitution-square-washington-dc-5XhvRS/,"{'latitude': 38.906033, 'longitude': -77.0051}","[{'price': '$1,684+', 'beds': '0'}, {'price': '$1,960+', 'beds': '1'}, {'price': '$3,253+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Flats 130 at Constitution Square,True,"130 M St NE, Washington, DC",130 M St   NE Penthouse 2B,DC,Washington,20002,5a2wh84t3dkvz,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.936268_rrc2*-rrc_77.05553,38.936268_rrc2*-rrc_77.05553,1002357326,https://photos.zillowstatic.com/fp/d9456608c346db5451ebe7cbd9874b1b-p_e.jpg,True,FOR_RENT,Quebec House,/b/quebec-house-washington-dc-5Xstwy/,"{'latitude': 38.936268, 'longitude': -77.05553}","[{'price': '$1,488+', 'beds': '0'}, {'price': '$2,212+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Quebec House,True,"2800 Quebec St NW, Washington, DC",2800 Quebec St   NW # N-0531,DC,Washington,20008,skh9wkkhf59m,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
2087700379,2087700379,,https://photos.zillowstatic.com/fp/d9456608c346db5451ebe7cbd9874b1b-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/quebec-house-washington-dc-5Xstwy/,"{'latitude': 38.936188, 'longitude': -77.05569}",,"{'type': 'TIME_ON_INFO', 'text': '13 hours ago', 'data': {'isFresh': True}}",,,,"Quebec House, 2800 Quebec St NW #N-0335, Washington, DC 20008",2800 Quebec St NW #N-0335,DC,Washington,20008,skh9wkkhf59m,,False,True,False,True,False,480.0,2023-01-10 00:00:00,1.0,0.0,"[{'url': 'https://photos.zillowstatic.com/fp/d9456608c346db5451ebe7cbd9874b1b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/aefb2f1178ee20a0a75153803ee33b97-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c8a4d924b95b9741151ad1dc59148845-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b4e1cf4b1bfc303b6143790c50aec0fa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e980575150459362ac1afd77508f6492-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2565737a6b5d06307fb7c3ffdf658c59-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/98ab8cabdfbda7513dad7ceb086a3168-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d96148f6ce8952f05bc5dc76bdebdda1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a36921dc7a0c9a10f98c037c4b6be697-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/283019ae7a7f60a67f21d6d3c1c91abd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ce5cfc3629a172067fab15b4bcf91043-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e407982a11583bc30dc90d3c658b74e5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a187072522ce65ab51f3fcca96c6a4f2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d620137988ffa17ec95c775556c735ec-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9d97caa78ebb5f283a55cdd2613e9e19-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9980ccb4f0dcc946594edc133dd895a6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d8ca23574c452e9c2feb3b088d78bd1c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/44c738c5c484863288da84ffffc3c2a2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dc3c18a5dc24bb7bd79eff03f5694d13-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/08740a6bb54c1e3d9bb86a16ed4d24cb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/88de015fe50262aa2e6a8bd0ca889f98-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f10540ab69d4bdf8b9e841282d528f67-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6f9576b8d8517dff4ba4e09bdc600e09-p_e.jpg'}]",$,False,False,"{'homeInfo': {'zpid': 2087700379, 'streetAddress': '2800 Quebec St NW #N-0335', 'zipcode': '20008', 'city': 'Washington', 'state': 'DC', 'latitude': 38.936188, 'longitude': -77.05569, 'price': 1655.0, 'bathrooms': 1.0, 'bedrooms': 0.0, 'livingArea': 480.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1752, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1655.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# N-0335'}}",False,False,False,False,False,ForRent,"$1,655/mo",For Rent,False,1655.0,,,
38.92498_rrc2*-rrc_76.95174,38.92498_rrc2*-rrc_76.95174,2362796611,https://photos.zillowstatic.com/fp/cc0300b6b6d9b5be3cbc8bb6cf5313cc-p_e.jpg,True,FOR_RENT,Jamison at Dakota Crossing,/b/jamison-at-dakota-crossing-washington-dc-BMsRY2/,"{'latitude': 38.92498, 'longitude': -76.95174}","[{'price': '$1,649+', 'beds': '0'}, {'price': '$1,945+', 'beds': '1'}, {'price': '$2,571+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Jamison at Dakota Crossing,True,"3750 Jamison St NE, Washington, DC",3750 Jamison St   NE Apt 357,DC,Washington,20018,1vfwfb9v98h3c,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.95862_rrc2*-rrc_77.00266,38.95862_rrc2*-rrc_77.00266,1150697420,https://photos.zillowstatic.com/fp/e0c397e78c1d915323d66a664985544d-p_e.jpg,True,FOR_RENT,Fort Totten Square,/b/fort-totten-square-washington-dc-65bmYq/,"{'latitude': 38.95862, 'longitude': -77.00266}","[{'price': '$1,890+', 'beds': '0'}, {'price': '$1,825+', 'beds': '1'}, {'price': '$2,325+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated today'}",,Fort Totten Square,True,"5661 3rd St NE, Washington, DC",5661 3rd St   NE # 661103,DC,Washington,20011,3e5vq6aayrvwv,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.87562_rrc2*-rrc_77.007866,38.87562_rrc2*-rrc_77.007866,1139304286,https://photos.zillowstatic.com/fp/02da9a967c17d38385e0b95d5313115e-p_e.jpg,True,FOR_RENT,West Half,/b/west-half-washington-dc-63cwPt/,"{'latitude': 38.87562, 'longitude': -77.007866}","[{'price': '$1,690+', 'beds': '0'}, {'price': '$2,070+', 'beds': '1'}, {'price': '$2,560+', 'beds': '2'}, {'price': '$4,345+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,West Half,True,"1201 Half St SE, Washington, DC",1201 Half St   SE # W20402,DC,Washington,20003,5354wqxgnm20d,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.905144_rrc2*-rrc_77.00675,38.905144_rrc2*-rrc_77.00675,1001416479,https://photos.zillowstatic.com/fp/d2dfb4cb180d5f3b492d3cf3b6e76067-p_e.jpg,True,FOR_RENT,Avalon First and M,/b/avalon-first-and-m-washington-dc-5Xhv62/,"{'latitude': 38.905144, 'longitude': -77.00675}","[{'price': '$1,664+', 'beds': '0'}, {'price': '$2,512+', 'beds': '1'}, {'price': '$3,049+', 'beds': '2'}, {'price': '$4,346+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Avalon First and M,True,"1160 1st St NE, Washington, DC",1160 1st St   NE # 3f00998df,DC,Washington,20002,2amj9dsgkrmv1,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.92315_rrc2*-rrc_76.99433,38.92315_rrc2*-rrc_76.99433,2533358086,https://photos.zillowstatic.com/fp/d4f488051c08834dfeda2dc98c835d86-p_e.jpg,True,FOR_RENT,Brookland Press,/b/brookland-press-washington-dc-BySCFR/,"{'latitude': 38.92315, 'longitude': -76.99433}","[{'price': '$1,581+', 'beds': '0'}, {'price': '$1,738+', 'beds': '1'}, {'price': '$2,119+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Brookland Press,True,"805-806 Channing Pl NE, Washington, DC",805-806 Channing Pl   NE # 925-B223,DC,Washington,20018,27v5hfj2eg8h6,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.956665_rrc2*-rrc_77.07124,38.956665_rrc2*-rrc_77.07124,1008623154,https://photos.zillowstatic.com/fp/79b92267171c803e0e289701d4b5404d-p_e.jpg,True,FOR_RENT,Sulgrave Manor,/b/sulgrave-manor-washington-dc-5Yy9c2/,"{'latitude': 38.956665, 'longitude': -77.07124}","[{'price': '$1,875+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Sulgrave Manor,True,"5130 Connecticut Ave NW, Washington, DC",5130 Connecticut Ave  NW # 108,DC,Washington,20008,21f5k4113s22z,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
2060280796,2060280796,,https://photos.zillowstatic.com/fp/b9a603335c0375f0ec9a235e54d42e4c-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/lotus-square-washington-dc-5Xm3XR/,"{'latitude': 38.901268, 'longitude': -76.94572}",,"{'type': 'TIME_ON_INFO', 'text': '40 days ago', 'data': {'isFresh': False}}",,,,"Lotus Square, 800 Kenilworth Ave NE #309, Washington, DC 20019",800 Kenilworth Ave NE #309,DC,Washington,20019,5dn5b0cqb8xby,,False,True,False,True,False,888.0,2023-02-06 00:00:00,2.0,2.0,"[{'url': 'https://photos.zillowstatic.com/fp/b9a603335c0375f0ec9a235e54d42e4c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a3adffb409daca284cc946d670993a34-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fc1720d80395b287ee07e9c9e164f5ac-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a7a3365f7a6c79f88e7a8b4db937800f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/99c27c5a06fbb665733c527365ecc562-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fc74d16d3f545931f51d1a7c6a4c482e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/13c3bf393274097969814dc14cf712c8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/188670a9667f3d5c659cf36936d31d0e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a75ba5a916299b17964321544ae4443b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7c0af719b4e18d27577b2c89941af000-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/307581520321263274fd988a71e9bf92-p_e.jpg'}]",$,False,False,"{'homeInfo': {'zpid': 2060280796, 'streetAddress': '800 Kenilworth Ave NE #309', 'zipcode': '20019', 'city': 'Washington', 'state': 'DC', 'latitude': 38.901268, 'longitude': -76.94572, 'price': 1808.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 888.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1808.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 309'}}",False,False,False,False,False,ForRent,"$1,808/mo",For Rent,False,1808.0,,,
38.90893_rrc2*-rrc_77.003555,38.90893_rrc2*-rrc_77.003555,1008633232,https://photos.zillowstatic.com/fp/ff323a45d1ef8a0bd1249c4b950a062c-p_e.jpg,True,FOR_RENT,Elevation at Washington Gateway,/b/elevation-at-washington-gateway-washington-dc-5YyFpg/,"{'latitude': 38.90893, 'longitude': -77.003555}","[{'price': '$1,767+', 'beds': '1'}, {'price': '$2,738+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Elevation at Washington Gateway,True,"100 Florida Ave NE, Washington, DC",100 Florida Ave  NE Apt 523,DC,Washington,20002,z3amaq2jmmw9,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.923183_rrc2*-rrc_77.02935,38.923183_rrc2*-rrc_77.02935,1049546926,https://photos.zillowstatic.com/fp/5d521ac28030038ce9313c5c87de5b8b-p_e.jpg,True,FOR_RENT,The Libretto,/b/the-libretto-washington-dc-5j5263/,"{'latitude': 38.923183, 'longitude': -77.02935}","[{'price': '$1,895+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,The Libretto,True,"2523 13th St NW, Washington, DC",2523 13th St   NW Apt 103,DC,Washington,20009,5dkwrvb8589my,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.95042_rrc2*-rrc_77.066345,38.95042_rrc2*-rrc_77.066345,1001416731,https://photos.zillowstatic.com/fp/487edbaae3058a7471648a16a35d6fcb-p_e.jpg,True,FOR_RENT,The Chesapeake,/b/the-chesapeake-washington-dc-5XhvC9/,"{'latitude': 38.95042, 'longitude': -77.066345}","[{'price': '$1,555+', 'beds': '0'}, {'price': '$1,717+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,The Chesapeake,True,"4607 Connecticut Ave NW, Washington, DC",4607 Connecticut Ave  NW # 214,DC,Washington,20008,1b5x25mt4gsen,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.900764_rrc2*-rrc_77.00277,38.900764_rrc2*-rrc_77.00277,1002159913,https://photos.zillowstatic.com/fp/36f8a51cca6af5bd9f7af9132112aaa0-p_e.jpg,True,FOR_RENT,Senate Square,/b/senate-square-washington-dc-5XrDj8/,"{'latitude': 38.900764, 'longitude': -77.00277}","[{'price': '$2,130+', 'beds': '0'}, {'price': '$2,356+', 'beds': '1'}, {'price': '$3,027+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Senate Square,True,"201 I St NE, Washington, DC",201 I St   NE # 1-0917,DC,Washington,20002,2dku1wqfursce,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.9001_rrc2*-rrc_76.99912,38.9001_rrc2*-rrc_76.99912,2090246421,https://photos.zillowstatic.com/fp/2259a84235650d99a42e35fcdbdfd531-p_e.jpg,True,FOR_RENT,501 H Street,/b/501-h-street-washington-dc-9PZpHF/,"{'latitude': 38.9001, 'longitude': -76.99912}","[{'price': '$2,499+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,501 H Street,True,"501 H St NW, Washington, DC",501 H St   NW # 505,DC,Washington,20001,12q5wj7a68t8x,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.9617_rrc2*-rrc_77.0729,38.9617_rrc2*-rrc_77.0729,1002101527,https://photos.zillowstatic.com/fp/4ef06f2b2c69fb5b773a9ef87d0c7075-p_e.jpg,True,FOR_RENT,The Kenmore,/b/the-kenmore-washington-dc-5XqjPZ/,"{'latitude': 38.9617, 'longitude': -77.0729}","[{'price': '$1,400+', 'beds': '0'}, {'price': '$1,774+', 'beds': '1'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,The Kenmore,True,"5415 Connecticut Ave NW, Washington, DC",5415 Connecticut Ave  NW Apt 132,DC,Washington,20015,398yd3bt95s6e,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.88026_rrc2*-rrc_77.01101,38.88026_rrc2*-rrc_77.01101,2587858759,https://photos.zillowstatic.com/fp/fa680a12ce4e96c5fcd0d886355cf98e-p_e.jpg,True,FOR_RENT,Gallery 64,/b/gallery-64-washington-dc-C9vRP5/,"{'latitude': 38.88026, 'longitude': -77.01101}","[{'price': '$1,937+', 'beds': '0'}, {'price': '$2,114+', 'beds': '1'}, {'price': '$3,125+', 'beds': '2'}, {'price': '$4,725+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Gallery 64,True,"64 H St SW, Washington, DC",64 H St   SW Unit 648,DC,Washington,20024,1j870tsbmsnyf,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.8752_rrc2*-rrc_77.00705,38.8752_rrc2*-rrc_77.00705,2090269651,https://photos.zillowstatic.com/fp/86e2e30d25df822c1c38fb95a8231ff4-p_e.jpg,True,FOR_RENT,The Kelvin,/b/the-kelvin-washington-dc-9PZzxK/,"{'latitude': 38.8752, 'longitude': -77.00705}","[{'price': '$1,905+', 'beds': '0'}, {'price': '$2,300+', 'beds': '1'}, {'price': '$2,609+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,The Kelvin,True,"1250 Half St SE, Washington, DC",1250 Half St   SE # 1010,DC,Washington,20003,jeyt6gc1wxf9,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.909405_rrc2*-rrc_76.99935,38.909405_rrc2*-rrc_76.99935,2090254088,https://photos.zillowstatic.com/fp/8b026ec8d14dc34cf78db4bd9b559780-p_e.jpg,True,FOR_RENT,The Batley,/b/the-batley-washington-dc-9PZsSh/,"{'latitude': 38.909405, 'longitude': -76.99935}","[{'price': '$1,855+', 'beds': '0'}, {'price': '$2,115+', 'beds': '1'}, {'price': '$3,204+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,The Batley,True,"1270 4th St NE, Washington, DC",1270 4th St   NE Apt 429,DC,Washington,20002,2c160wvr7c4be,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.875034_rrc2*-rrc_77.00839,38.875034_rrc2*-rrc_77.00839,2315674889,https://photos.zillowstatic.com/fp/c7274e48c3161d39a943cc7e94b3aa35-p_e.jpg,True,FOR_RENT,1221 Van,/b/1221-van-washington-dc-BCgvgD/,"{'latitude': 38.875034, 'longitude': -77.00839}","[{'price': '$1,975+', 'beds': '1'}, {'price': '$2,940+', 'beds': '2'}, {'price': '$6,135+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': None}",,1221 Van,True,"1221 Van St SE, Washington, DC",1221 Van St   SE # 210423,DC,Washington,20003,2wwejdx4xrzk5,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.92678_rrc2*-rrc_77.04231,38.92678_rrc2*-rrc_77.04231,1050752738,https://photos.zillowstatic.com/fp/63ed2f4f412b6ac615df2c5d73c45272-p_e.jpg,True,FOR_RENT,Harvard Village,/b/harvard-village-washington-dc-5jHGJR/,"{'latitude': 38.92678, 'longitude': -77.04231}","[{'price': '$1,928+', 'beds': '1'}, {'price': '$2,306+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Harvard Village,True,"1829 Summit Pl NW, Washington, DC",1829 Summit Pl   NW # 20101,DC,Washington,20009,4e1a3jtqzg1j6,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.92068_rrc2*-rrc_77.031654,38.92068_rrc2*-rrc_77.031654,1001948242,https://photos.zillowstatic.com/fp/c8086ab218d81072d88ef2d0acfee922-p_e.jpg,True,FOR_RENT,View 14,/b/view-14-washington-dc-5XpQYK/,"{'latitude': 38.92068, 'longitude': -77.031654}","[{'price': '$2,056+', 'beds': '0'}, {'price': '$2,510+', 'beds': '1'}, {'price': '$3,286+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,View 14,True,"2303 14th St NW, Washington, DC",2303 14th St   NW Apt 208,DC,Washington,20009,115eqvf197ja0,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.91203_rrc2*-rrc_77.008705,38.91203_rrc2*-rrc_77.008705,2561538539,https://photos.zillowstatic.com/fp/bb8b7d281ef7d9ae1b2a3d05cd9ac6bc-p_e.jpg,True,FOR_RENT,The Glenwood Apartments,/b/the-glenwood-apartments-washington-dc-C5LjCj/,"{'latitude': 38.91203, 'longitude': -77.008705}","[{'price': '$1,595+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated today'}",,The Glenwood Apartments,True,"2315 & 2321 Lincoln Rd NE, Washington, DC",2315 & 2321 Lincoln Rd   NE # 2321-311,DC,Washington,20002,5da605ynhd4ev,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.962727_rrc2*-rrc_77.03237,38.962727_rrc2*-rrc_77.03237,1049554973,https://photos.zillowstatic.com/fp/b1b9f84fc87f27c3d5fec405da67107a-p_e.jpg,True,FOR_RENT,Rolling Terrace,/b/rolling-terrace-washington-dc-5j55RG/,"{'latitude': 38.962727, 'longitude': -77.03237}","[{'price': '$1,699+', 'beds': '1'}, {'price': '$1,999+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Rolling Terrace,True,"1360 Peabody St NW, Washington, DC",1360 Peabody St   NW # 2e1484834,DC,Washington,20011,md2ct3f0xkhb,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.922935_rrc2*-rrc_77.07394,38.922935_rrc2*-rrc_77.07394,1001416711,https://photos.zillowstatic.com/fp/9bc602177f8bffcd4b1e31a6dae650fb-p_e.jpg,True,FOR_RENT,Carillon House,/b/carillon-house-washington-dc-5XhvBk/,"{'latitude': 38.922935, 'longitude': -77.07394}","[{'price': '$1,623+', 'beds': '0'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Carillon House,True,"2500 Wisconsin Ave NW, Washington, DC",2500 Wisconsin Ave  NW Apt 246,DC,Washington,20007,50x8zpz5mpyrc,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.934376_rrc2*-rrc_77.08347,38.934376_rrc2*-rrc_77.08347,1001416528,https://photos.zillowstatic.com/fp/39ac126e88b8f39ad84aaa93fefdde5e-p_e.jpg,True,FOR_RENT,Avalon at Foxhall,/b/avalon-at-foxhall-washington-dc-5Xhv72/,"{'latitude': 38.934376, 'longitude': -77.08347}","[{'price': '$1,845+', 'beds': '0'}, {'price': '$2,015+', 'beds': '1'}, {'price': '$3,160+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Avalon at Foxhall,True,"4100 Massachusetts Ave NW, Washington, DC",4100 Massachusetts Ave  NW # 13b68d1d4,DC,Washington,20016,53eh7d2tq4wmh,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.910866_rrc2*-rrc_77.00412,38.910866_rrc2*-rrc_77.00412,1002032006,https://photos.zillowstatic.com/fp/7f3994a00a5ca536e28e87b6afdfc837-p_e.jpg,True,FOR_RENT,The Gale Eckington,/b/the-gale-eckington-washington-dc-5Xq8Rn/,"{'latitude': 38.910866, 'longitude': -77.00412}","[{'price': '$1,785+', 'beds': '0'}, {'price': '$1,880+', 'beds': '1'}, {'price': '$2,820+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,The Gale Eckington,True,"151 Q St NE, Washington, DC",151 Q St   NE Apt 3428,DC,Washington,20002,4zmrwv1j42qyn,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
38.90877_rrc2*-rrc_77.00266,38.90877_rrc2*-rrc_77.00266,2121805675,https://photos.zillowstatic.com/fp/9f54410bab3aeb3c5fc62a16671a6d7c-p_e.jpg,True,FOR_RENT,The Burton,/b/the-burton-washington-dc-9W54Td/,"{'latitude': 38.90877, 'longitude': -77.00266}","[{'price': '$1,994+', 'beds': '0'}, {'price': '$2,240+', 'beds': '1'}, {'price': '$3,076+', 'beds': '2'}, {'price': '$4,879+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,The Burton,True,"200 Florida Ave NE, Washington, DC",200 Florida Ave  NE # 827,DC,Washington,20002,55kke37rdf97j,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
