zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,area,availabilityDate,baths,beds,carouselPhotos,countryCurrency,hasAdditionalAttributions,hasVideo,hdpData,isHomeRec,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,pgapt,price,sgapt,shouldShowZestimateAsPrice,unformattedPrice,zestimate,streetViewMetadataURL,streetViewURL
37.775826_rrc2*-rrc_122.41725,37.775826_rrc2*-rrc_122.41725,1002342973.0,https://photos.zillowstatic.com/fp/f2a10a8a867827262bf5ca4013d57ca8-p_e.jpg,True,FOR_RENT,NEMA,/b/nema-san-francisco-ca-5Xsmy4/,"{'latitude': 37.775826, 'longitude': -122.41725}","[{'price': '$2,850+', 'beds': '0'}, {'price': '$3,750+', 'beds': '1'}, {'price': '$5,200+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,NEMA,True,"8 10th St, San Francisco, CA",8 10th St   # 2379b3822,CA,San Francisco,94103,2adcd9h7wnvqw,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.790813_rrc2*-rrc_122.41031,37.790813_rrc2*-rrc_122.41031,1001466428.0,https://photos.zillowstatic.com/fp/0ddfb8ad093c7f6c55159585407d69a0-p_e.jpg,True,FOR_RENT,Pinnacle at Nob Hill,/b/pinnacle-at-nob-hill-san-francisco-ca-5XjKtN/,"{'latitude': 37.790813, 'longitude': -122.41031}","[{'price': '$3,109+', 'beds': '0'}, {'price': '$3,218+', 'beds': '1'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Pinnacle at Nob Hill,True,"899 Pine St, San Francisco, CA",899 Pine St   # a5ba97745,CA,San Francisco,94108,1f4uve2umbyzz,False,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.80313_rrc2*-rrc_122.42012,37.80313_rrc2*-rrc_122.42012,1001445682.0,https://photos.zillowstatic.com/fp/5b39971c5ec0dcc1364aa5f1e3b277bb-p_e.jpg,True,FOR_RENT,1000 Chestnut Street Apartments,/b/1000-chestnut-street-apartments-san-francisco-ca-5Xj9Fz/,"{'latitude': 37.80313, 'longitude': -122.42012}","[{'price': '$3,699+', 'beds': '1'}, {'price': '$6,299+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,1000 Chestnut Street Apartments,True,"1000 Chestnut St, San Francisco, CA",1000 Chestnut St   Apt 6A,CA,San Francisco,94109,q820pcf1rm22,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.78393_rrc2*-rrc_122.42392,37.78393_rrc2*-rrc_122.42392,1001475385.0,https://photos.zillowstatic.com/fp/6c6cb151ed749a98ed9615e8a06a2a9d-p_e.jpg,True,FOR_RENT,Carillon Tower,/b/carillon-tower-san-francisco-ca-5XjPcB/,"{'latitude': 37.78393, 'longitude': -122.42392}","[{'price': '$3,375+', 'beds': '2'}, {'price': '$4,500+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Carillon Tower,True,"1100 Gough St, San Francisco, CA",1100 Gough St   Apt 14E,CA,San Francisco,94109,2ujqtu4knvdkn,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.781723_rrc2*-rrc_122.41131,37.781723_rrc2*-rrc_122.41131,2082834949.0,https://photos.zillowstatic.com/fp/2d8fbd35f152ca9b15625b2c58aa273d-p_e.jpg,True,FOR_RENT,Prism,/b/prism-san-francisco-ca-9NJpRh/,"{'latitude': 37.781723, 'longitude': -122.41131}","[{'price': '$2,746+', 'beds': '0'}, {'price': '$3,275+', 'beds': '1'}, {'price': '$3,718+', 'beds': '2'}, {'price': '$5,917+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Prism,True,"1028 Market St, San Francisco, CA",1028 Market St   Penthouse 10,CA,San Francisco,94102,4p6tj1qfkax9s,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.772915_rrc2*-rrc_122.419395,37.772915_rrc2*-rrc_122.419395,2082848003.0,https://photos.zillowstatic.com/fp/0b066cf4ed3cd2f22522120cbe817dff-p_e.jpg,True,FOR_RENT,Chorus,/b/chorus-san-francisco-ca-9NJvt7/,"{'latitude': 37.772915, 'longitude': -122.419395}","[{'price': '$2,995+', 'beds': '0'}, {'price': '$3,363+', 'beds': '1'}, {'price': '$4,126+', 'beds': '2'}, {'price': '$7,318+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Chorus,True,"30 Otis St, San Francisco, CA",30 Otis St   # 1105,CA,San Francisco,94103,z4btn7y1kd2z,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.78241_rrc2*-rrc_122.41487,37.78241_rrc2*-rrc_122.41487,2082837914.0,https://photos.zillowstatic.com/fp/8e00e755b4c1c15dae0c21972e82e1fe-p_e.jpg,True,FOR_RENT,TL Residences | BRAND-NEW LUXURY STUDIOS,/b/tl-residences-brand-new-luxury-studios-san-francisco-ca-9NJqgD/,"{'latitude': 37.78241, 'longitude': -122.41487}","[{'price': '$1,795+', 'beds': '0'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated today'}",,TL Residences | BRAND-NEW LUXURY STUDIOS,True,"361 Turk St, San Francisco, CA",361 Turk St   # T513,CA,San Francisco,94102,3wnnvx18047hg,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.778404_rrc2*-rrc_122.41432,37.778404_rrc2*-rrc_122.41432,2082848412.0,https://photos.zillowstatic.com/fp/1f453ecf446170d5708b3c6ee83f854d-p_e.jpg,True,FOR_RENT,33 8th at Trinity Place,/b/33-8th-at-trinity-place-san-francisco-ca-9NJw4S/,"{'latitude': 37.778404, 'longitude': -122.41432}","[{'price': '$2,549+', 'beds': '1'}, {'price': '$3,199+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,33 8th at Trinity Place,True,"33 8th St, San Francisco, CA",33 8th St   # 413,CA,San Francisco,94103,4fgbxxwr0e8d,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.770294_rrc2*-rrc_122.40206,37.770294_rrc2*-rrc_122.40206,1008700466.0,https://photos.zillowstatic.com/fp/d04b8f96640430ce57c106242d83bc65-p_e.jpg,True,FOR_RENT,Metro @ Showplace Square,/b/metro-%40-showplace-square-san-francisco-ca-5Yyppp/,"{'latitude': 37.770294, 'longitude': -122.40206}","[{'price': '$3,250+', 'beds': '1'}, {'price': '$4,500+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Metro @ Showplace Square,True,"670 King St, San Francisco, CA",670 King St   # 9ef8295d4,CA,San Francisco,94107,56umg858a6shk,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.756973_rrc2*-rrc_122.394745,37.756973_rrc2*-rrc_122.394745,2082861923.0,https://photos.zillowstatic.com/fp/f283fe686281cc452ce08942c21f1db5-p_e.jpg,True,FOR_RENT,The Landing,/b/the-landing-san-francisco-ca-9NK3gC/,"{'latitude': 37.756973, 'longitude': -122.394745}","[{'price': '$3,312+', 'beds': '1'}, {'price': '$4,272+', 'beds': '2'}, {'price': '$5,208+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,The Landing,True,"1395 22nd St, San Francisco, CA",1395 22nd St   # 405,CA,San Francisco,94107,410a06ea8avmp,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.779613_rrc2*-rrc_122.40396,37.779613_rrc2*-rrc_122.40396,1008615402.0,https://photos.zillowstatic.com/fp/2f8e6ec0010a0b57f43a80f45e24b76d-p_e.jpg,True,FOR_RENT,923 Folsom,/b/923-folsom-san-francisco-ca-5Yy6Np/,"{'latitude': 37.779613, 'longitude': -122.40396}","[{'price': '$2,875+', 'beds': '0'}, {'price': '$2,873+', 'beds': '1'}, {'price': '$3,310+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,923 Folsom,True,"923 Folsom St, San Francisco, CA",923 Folsom St   Apt 210,CA,San Francisco,94107,ekdqgr7wd68q,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.78854_rrc2*-rrc_122.416176,37.78854_rrc2*-rrc_122.416176,1001539566.0,https://photos.zillowstatic.com/fp/998ef4c6f5d563212d2de83cb75190f2-p_e.jpg,True,FOR_RENT,952 Sutter St.,/b/952-sutter-st.-san-francisco-ca-5XjxLz/,"{'latitude': 37.78854, 'longitude': -122.416176}","[{'price': '$2,295+', 'beds': '0'}, {'price': '$2,195+', 'beds': '1'}, {'price': '$4,375+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,952 Sutter St.,True,"952 Sutter St, San Francisco, CA",952 Sutter St   Suite 102,CA,San Francisco,94109,hmp86nh3wwwe,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.772366_rrc2*-rrc_122.39705,37.772366_rrc2*-rrc_122.39705,1001486922.0,https://photos.zillowstatic.com/fp/20dba35fc3ee59257187986f1a1279ab-p_e.jpg,True,FOR_RENT,Edgewater,/b/edgewater-san-francisco-ca-5XjVQc/,"{'latitude': 37.772366, 'longitude': -122.39705}","[{'price': '$3,186+', 'beds': '1'}, {'price': '$4,582+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Edgewater,True,"355 Berry St, San Francisco, CA",355 Berry St   # 523,CA,San Francisco,94158,2wkg8e2zgta65,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.774387_rrc2*-rrc_122.39022,37.774387_rrc2*-rrc_122.39022,1001466358.0,https://photos.zillowstatic.com/fp/0818c3158eddda193bf92a6dbadabc3d-p_e.jpg,True,FOR_RENT,Channel Mission Bay,/b/channel-mission-bay-san-francisco-ca-5XjKrx/,"{'latitude': 37.774387, 'longitude': -122.39022}","[{'price': '$3,149+', 'beds': '0'}, {'price': '$3,599+', 'beds': '1'}, {'price': '$5,125+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Channel Mission Bay,True,"185 Channel St, San Francisco, CA",185 Channel St   Apt 662,CA,San Francisco,94158,11uacektppjex,False,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.77626_rrc2*-rrc_122.3971,37.77626_rrc2*-rrc_122.3971,1001483972.0,https://photos.zillowstatic.com/fp/32a7e39fc2754f02e2262347f5871402-p_e.jpg,True,FOR_RENT,77 Bluxome,/b/77-bluxome-san-francisco-ca-5XjTCQ/,"{'latitude': 37.77626, 'longitude': -122.3971}","[{'price': '$1,815+', 'beds': '0'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,77 Bluxome,True,"77 Bluxome St, San Francisco, CA",77 Bluxome St   # 1-308,CA,San Francisco,94107,3pmuythtjne3g,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.78676_rrc2*-rrc_122.40198,37.78676_rrc2*-rrc_122.40198,1001465589.0,https://photos.zillowstatic.com/fp/d6ba629b7db725eddff5f3997b202284-p_e.jpg,True,FOR_RENT,The Paramount,/b/the-paramount-san-francisco-ca-5XjKXG/,"{'latitude': 37.78676, 'longitude': -122.40198}","[{'price': '$3,375+', 'beds': '0'}, {'price': '$3,600+', 'beds': '1'}, {'price': '$5,200+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,The Paramount,True,"680 Mission St, San Francisco, CA",680 Mission St   Apt 25N,CA,San Francisco,94105,7jznasbv5ttn,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.769627_rrc2*-rrc_122.40335,37.769627_rrc2*-rrc_122.40335,2082846564.0,https://photos.zillowstatic.com/fp/4c131e80ca41fed9da6b505dec11b931-p_e.jpg,True,FOR_RENT,One Henry Adams,/b/one-henry-adams-san-francisco-ca-9NJvHk/,"{'latitude': 37.769627, 'longitude': -122.40335}","[{'price': '$3,013+', 'beds': '0'}, {'price': '$3,187+', 'beds': '1'}, {'price': '$4,403+', 'beds': '2'}, {'price': '$5,703+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': None}",,One Henry Adams,True,"1 Henry Adams St, San Francisco, CA",1 Henry Adams St   Unit N-516,CA,San Francisco,94103,28vsn9um0ngbn,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.774837_rrc2*-rrc_122.39982,37.774837_rrc2*-rrc_122.39982,2082862715.0,https://photos.zillowstatic.com/fp/88d0be7576a8a717e1aa1a30251e6126-p_e.jpg,True,FOR_RENT,Loft 168,/b/loft-168-san-francisco-ca-9NK42M/,"{'latitude': 37.774837, 'longitude': -122.39982}","[{'price': '$2,800+', 'beds': '1'}, {'price': '$3,800+', 'beds': '2'}, {'price': '$3,800+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Loft 168,True,"168 Bluxome St, San Francisco, CA",168 Bluxome St   # a80058461,CA,San Francisco,94107,4x7e4rrbh7qyb,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.787903_rrc2*-rrc_122.394165,37.787903_rrc2*-rrc_122.394165,2396245772.0,https://photos.zillowstatic.com/fp/f91fc9b05c1d0d15d9ee046980f37a08-p_e.jpg,True,FOR_RENT,Avery 450,/b/avery-450-san-francisco-ca-BTfktx/,"{'latitude': 37.787903, 'longitude': -122.394165}","[{'price': '$3,250+', 'beds': '0'}, {'price': '$4,175+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}","{'type': 'INCOME_RESTRICTED', 'text': 'Income Restricted'}",Avery 450,True,"450 Folsom St, San Francisco, CA",450 Folsom St   Apt 2211,CA,San Francisco,94105,3kpbxqfu6t7ee,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.773933_rrc2*-rrc_122.41797,37.773933_rrc2*-rrc_122.41797,2443047273.0,https://photos.zillowstatic.com/fp/d407757bd7a497a4e360717bd7fa4079-p_e.jpg,True,FOR_RENT,Fifteen Fifty,/b/fifteen-fifty-san-francisco-ca-BdnYPc/,"{'latitude': 37.773933, 'longitude': -122.41797}","[{'price': '$2,995+', 'beds': '0'}, {'price': '$4,350+', 'beds': '1'}, {'price': '$5,595+', 'beds': '2'}, {'price': '$7,995+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Fifteen Fifty,True,"1550 Mission St, San Francisco, CA",1550 Mission St   # 220,CA,San Francisco,94103,2us1fuykrgfdj,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.77907_rrc2*-rrc_122.41385,37.77907_rrc2*-rrc_122.41385,2367793298.0,https://photos.zillowstatic.com/fp/73bfb24901dc78654243f1a425074472-p_e.jpg,True,FOR_RENT,1177 Market at Trinity Place,/b/1177-market-at-trinity-place-san-francisco-ca-BNjvdD/,"{'latitude': 37.77907, 'longitude': -122.41385}","[{'price': '$2,700+', 'beds': '1'}, {'price': '$2,899+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,1177 Market at Trinity Place,True,"1177 Market St, San Francisco, CA",1177 Market St   # 530,CA,San Francisco,94103,3jcen8mm932es,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.76267_rrc2*-rrc_122.388405,37.76267_rrc2*-rrc_122.388405,1008615269.0,https://photos.zillowstatic.com/fp/11c59fd1ae581cd6016b149d83f85138-p_e.jpg,True,FOR_RENT,The Gantry,/b/the-gantry-san-francisco-ca-5Yy6L6/,"{'latitude': 37.76267, 'longitude': -122.388405}","[{'price': '$3,548+', 'beds': '1'}, {'price': '$4,400+', 'beds': '2'}, {'price': '$4,881+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,The Gantry,True,"2121 3rd St, San Francisco, CA",2121 3rd St   # 1-608,CA,San Francisco,94107,55dwgktd0f7xg,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.782448_rrc2*-rrc_122.41153,37.782448_rrc2*-rrc_122.41153,1049451236.0,https://photos.zillowstatic.com/fp/7cf490ef4b3bfbd0aec5e81e708776fa-p_e.jpg,True,FOR_RENT,50 Golden Gate Ave.,/b/50-golden-gate-ave.-san-francisco-ca-5j4CFB/,"{'latitude': 37.782448, 'longitude': -122.41153}","[{'price': '$1,750+', 'beds': '0'}, {'price': '$1,950+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated today'}",,50 Golden Gate Ave.,True,"50 Golden Gate Ave, San Francisco, CA",50 Golden Gate Ave  Apt 404,CA,San Francisco,94102,1fcd4b0n8rv9h,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.7876_rrc2*-rrc_122.39191,37.7876_rrc2*-rrc_122.39191,1001476438.0,https://photos.zillowstatic.com/fp/333e62d990f625fdb737172f6cfb7f4d-p_e.jpg,True,FOR_RENT,388 Beale,/b/388-beale-san-francisco-ca-5XjQ4f/,"{'latitude': 37.7876, 'longitude': -122.39191}","[{'price': '$3,253+', 'beds': '0'}, {'price': '$3,909+', 'beds': '1'}, {'price': '$5,083+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,388 Beale,True,"388 Beale St, San Francisco, CA",388 Beale St Apt 1012,CA,San Francisco,94105,4c953gzxy9psh,False,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.785236_rrc2*-rrc_122.43544,37.785236_rrc2*-rrc_122.43544,1001479629.0,https://photos.zillowstatic.com/fp/34c5dcc0afad33ed93f8d8a8f4715935-p_e.jpg,True,FOR_RENT,2000 Post,/b/2000-post-san-francisco-ca-5XjRNn/,"{'latitude': 37.785236, 'longitude': -122.43544}","[{'price': '$2,823+', 'beds': '0'}, {'price': '$2,841+', 'beds': '1'}, {'price': '$3,947+', 'beds': '2'}, {'price': '$4,524+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,2000 Post,True,"2000 Post St, San Francisco, CA",2000 Post St # 103,CA,San Francisco,94115,e5jk50kcsm2q,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.781796_rrc2*-rrc_122.39878,37.781796_rrc2*-rrc_122.39878,2082871347.0,https://photos.zillowstatic.com/fp/fc5cbaef5189e84ef2e90508e59e7168-p_e.jpg,True,FOR_RENT,750 Harrison St,/b/750-harrison-st-san-francisco-ca-9NK7bW/,"{'latitude': 37.781796, 'longitude': -122.39878}","[{'price': '$2,085+', 'beds': '0'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,750 Harrison St,True,"750 Harrison St, San Francisco, CA",750 Harrison St   # 602,CA,San Francisco,94107,36rcpgbzfrrg,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.806435_rrc2*-rrc_122.41087,37.806435_rrc2*-rrc_122.41087,1001467649.0,https://photos.zillowstatic.com/fp/a7a35ac6021cb1c42729d3c35c70a8a2-p_e.jpg,True,FOR_RENT,NorthPoint Apartments,/b/northpoint-apartments-san-francisco-ca-5XjLPJ/,"{'latitude': 37.806435, 'longitude': -122.41087}","[{'price': '$2,500+', 'beds': '0'}, {'price': '$2,810+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,NorthPoint Apartments,True,"2211 Stockton St, San Francisco, CA",2211 Stockton St   # 1492387,CA,San Francisco,94133,4nfpdrjf4d18s,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.759743_rrc2*-rrc_122.39017,37.759743_rrc2*-rrc_122.39017,2082873811.0,https://photos.zillowstatic.com/fp/dd6ab7eec596cec43dea6631b4bc2990-p_e.jpg,True,FOR_RENT,950 Tennessee,/b/950-tennessee-san-francisco-ca-9NK8cp/,"{'latitude': 37.759743, 'longitude': -122.39017}","[{'price': '$3,165+', 'beds': '0'}, {'price': '$3,990+', 'beds': '1'}, {'price': '$5,115+', 'beds': '2'}, {'price': '$7,424+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': None}",,950 Tennessee,True,"950 Tennessee St, San Francisco, CA",950 Tennessee St   # 13d99256f,CA,San Francisco,94107,524xammsftdqv,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.778164_rrc2*-rrc_122.40468,37.778164_rrc2*-rrc_122.40468,1008612044.0,https://photos.zillowstatic.com/fp/51295c850bfd04f1f4cd011bfd9846c0-p_e.jpg,True,FOR_RENT,345 6th,/b/345-6th-san-francisco-ca-5Yy4zH/,"{'latitude': 37.778164, 'longitude': -122.40468}","[{'price': '$2,050+', 'beds': '0'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,345 6th,True,"345 6th St, San Francisco, CA",345 6th St   Unit 611,CA,San Francisco,94103,10m60gwz3wghs,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.78705_rrc2*-rrc_122.39218,37.78705_rrc2*-rrc_122.39218,1008615309.0,https://photos.zillowstatic.com/fp/50cfc6a40f960018e8f2fc553b4cb778-p_e.jpg,True,FOR_RENT,399 Fremont,/b/399-fremont-san-francisco-ca-5Yy6Lv/,"{'latitude': 37.78705, 'longitude': -122.39218}","[{'price': '$2,845+', 'beds': '0'}, {'price': '$3,903+', 'beds': '1'}, {'price': '$4,448+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,399 Fremont,True,"399 Fremont St, San Francisco, CA",399 Fremont St   Unit 321,CA,San Francisco,94105,14ah796nnj7y3,False,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.78556_rrc2*-rrc_122.4194,37.78556_rrc2*-rrc_122.4194,1001475447.0,https://photos.zillowstatic.com/fp/3948b2318db1f35e82f83a9ff75f1471-p_e.jpg,True,FOR_RENT,Trinity Towers Apartments,/b/trinity-towers-apartments-san-francisco-ca-5XjPdR/,"{'latitude': 37.78556, 'longitude': -122.4194}","[{'price': '$1,899+', 'beds': '0'}, {'price': '$2,499+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Trinity Towers Apartments,True,"888 Ofarrell St, San Francisco, CA",888 Ofarrell St   Apt E0508,CA,San Francisco,94109,32brayt5f160q,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.79054_rrc2*-rrc_122.423096,37.79054_rrc2*-rrc_122.423096,1002225454.0,https://photos.zillowstatic.com/fp/bf2d920246ec99368c69053c5477cc5a-p_e.jpg,True,FOR_RENT,1700 California St Residential,/b/1700-california-st-residential-san-francisco-ca-5Xrn2h/,"{'latitude': 37.79054, 'longitude': -122.423096}","[{'price': '$3,795+', 'beds': '1'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,1700 California St Residential,True,"1700 California St, San Francisco, CA",1700 California St Apt 803,CA,San Francisco,94109,47ej5cgw3r8c,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.78307_rrc2*-rrc_122.42163,37.78307_rrc2*-rrc_122.42163,2082891948.0,https://photos.zillowstatic.com/fp/0a3f152838d5000efdb1458c38f7c6bf-p_e.jpg,True,FOR_RENT,Vance,/b/vance-san-francisco-ca-9NKJBx/,"{'latitude': 37.78307, 'longitude': -122.42163}","[{'price': '$2,513+', 'beds': '0'}, {'price': '$2,627+', 'beds': '1'}, {'price': '$3,630+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': None}",,Vance,True,"830 Eddy St, San Francisco, CA",830 Eddy St   # 801,CA,San Francisco,94109,2r3w9n11ssy93,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.782345_rrc2*-rrc_122.42377,37.782345_rrc2*-rrc_122.42377,2082892806.0,https://photos.zillowstatic.com/fp/ab80714a9056a513c6459ce364d3f0a3-p_e.jpg,True,FOR_RENT,Konrad on the Park,/b/konrad-on-the-park-san-francisco-ca-9NKJXS/,"{'latitude': 37.782345, 'longitude': -122.42377}","[{'price': '$5,521+', 'beds': '2'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Konrad on the Park,True,"971 Eddy St, San Francisco, CA",971 Eddy St   # 601,CA,San Francisco,94109,3jbx2sumu38b9,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.78653_rrc2*-rrc_122.41254,37.78653_rrc2*-rrc_122.41254,1001581679.0,https://photos.zillowstatic.com/fp/2a5431213d8260586b6a80c565dd5a40-p_e.jpg,True,FOR_RENT,565 Geary Street,/b/565-geary-street-san-francisco-ca-5XkJtR/,"{'latitude': 37.78653, 'longitude': -122.41254}","[{'price': '$1,795+', 'beds': '0'}, {'price': '$2,195+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,565 Geary Street,True,"565 Geary St, San Francisco, CA",565 Geary St   # 401,CA,San Francisco,94102,2f5cn72jf4zh9,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.77832_rrc2*-rrc_122.41281,37.77832_rrc2*-rrc_122.41281,1001471644.0,https://photos.zillowstatic.com/fp/bfb75e29ed1e0d6debc333af0b339c6a-p_e.jpg,True,FOR_RENT,1188 Mission at Trinity Place,/b/1188-mission-at-trinity-place-san-francisco-ca-5XjN4q/,"{'latitude': 37.77832, 'longitude': -122.41281}","[{'price': '$1,999+', 'beds': '0'}, {'price': '$2,529+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,1188 Mission at Trinity Place,True,"1188 Mission St, San Francisco, CA",1188 Mission St   Apt 2008,CA,San Francisco,94103,njmhnzau6sau,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.789112_rrc2*-rrc_122.41909,37.789112_rrc2*-rrc_122.41909,1001487019.0,https://photos.zillowstatic.com/fp/ba353396258b6e8ab9cedf93c2638b8c-p_e.jpg,True,FOR_RENT,The Terraces,/b/the-terraces-san-francisco-ca-5XjVSb/,"{'latitude': 37.789112, 'longitude': -122.41909}","[{'price': '$2,257+', 'beds': '0'}, {'price': '$2,552+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': None}",,The Terraces,True,"1330 Bush St, San Francisco, CA",1330 Bush St   # 1-4A,CA,San Francisco,94109,62xttu01h3xh,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.77287_rrc2*-rrc_122.40566,37.77287_rrc2*-rrc_122.40566,2082852666.0,https://photos.zillowstatic.com/fp/aa1a416d070558e930aa86fe2f735fe4-p_e.jpg,True,FOR_RENT,Astella,/b/astella-san-francisco-ca-9NJxqH/,"{'latitude': 37.77287, 'longitude': -122.40566}","[{'price': '$2,523+', 'beds': '0'}, {'price': '$3,386+', 'beds': '1'}, {'price': '$3,481+', 'beds': '2'}, {'price': '$4,605+', 'beds': '3'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Astella,True,"975 Bryant St, San Francisco, CA",975 Bryant St   # 410,CA,San Francisco,94103,2h2hppgsvsc9e,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
37.774982_rrc2*-rrc_122.40784,37.774982_rrc2*-rrc_122.40784,2082843350.0,https://photos.zillowstatic.com/fp/0a9427c69dec4ed820f7f871a5fb6594-p_e.jpg,True,FOR_RENT,Hanover Soma West,/b/hanover-soma-west-san-francisco-ca-9NJsx9/,"{'latitude': 37.774982, 'longitude': -122.40784}","[{'price': '$2,443+', 'beds': '0'}, {'price': '$2,976+', 'beds': '1'}, {'price': '$3,336+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Hanover Soma West,True,"1140 Harrison St, San Francisco, CA",1140 Harrison St   # 518,CA,San Francisco,94103,1mvnmz6pvg98a,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,
