zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,area,availabilityDate,baths,beds,brokerName,carouselPhotos,countryCurrency,hasAdditionalAttributions,hasVideo,hdpData,isHomeRec,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,pgapt,price,sgapt,shouldShowZestimateAsPrice,unformattedPrice,zestimate,hasOpenHouse,openHouseDescription,openHouseEndDate,openHouseStartDate,streetViewMetadataURL,streetViewURL
2059550258,2059550258,,https://photos.zillowstatic.com/fp/4dee9c7cbe17e6520eb83b69d75e87e5-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/139-60-85th-Dr-6C-Jamaica-NY-11435/2059550258_zpid/,"{'latitude': 40.708805, 'longitude': -73.814735}",,"{'type': 'TIME_ON_INFO', 'text': '5 days ago', 'data': {'isFresh': False}}",,,,"139-60 85th Dr #6C, Jamaica, NY 11435",139-60 85th Dr #6C,NY,Jamaica,11435,3tk4fmz3jssk5,,False,True,False,True,False,750.0,2023-02-02 00:00:00,1.0,1.0,Listing by: Queens Apartments Realty LLC,"[{'url': 'https://photos.zillowstatic.com/fp/4dee9c7cbe17e6520eb83b69d75e87e5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/88a5308c161f25313b10ed40ca2a77eb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7e580effb6cfb47187a8fd1f8c60c670-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e56649351e2cc5ad26d9f13229546a57-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a9c22c08cafab72886e85ead4cb574ec-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b6a6db02ab36feabbe95893a3695a768-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6ef56ea1f91d490438b16e72f7a1014a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/67f696e448d56bf828b0352fe9e656d1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/32a2763665c63432a77c9a01b25041bb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4dc5c9d6c7347b9da783f9f2e15d1014-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/81bbf56bbd073fddf4baf29c3929d11c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6a287969368909042602ec14e3e4cad9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6713967bbdb2e1cf9fc3ff3d0e72e8cd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8985c6b677a660abc3b906ba375ccb5f-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2059550258, 'streetAddress': '139-60 85th Dr #6C', 'zipcode': '11435', 'city': 'Jamaica', 'state': 'NY', 'latitude': 40.708805, 'longitude': -73.814735, 'price': 1800.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 750.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1800.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 6C'}}",False,False,False,False,False,ForRent,"$1,800/mo",For Rent,False,1800.0,,,,,,,
2059762281,2059762281,,https://photos.zillowstatic.com/fp/4d13da0973c5662fc1dfb8e2cae4a28f-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/2351-Pacific-St-4D-Brooklyn-NY-11233/2059762281_zpid/,"{'latitude': 40.675564, 'longitude': -73.90741}",,"{'type': 'TIME_ON_INFO', 'text': '10 days ago', 'data': {'isFresh': False}}",,,,"2351 Pacific St #4D, Brooklyn, NY 11233",2351 Pacific St #4D,NY,Brooklyn,11233,4b2hbuudmxmqt,,False,True,False,True,False,,2023-01-30 00:00:00,1.0,2.0,Listing by: The Agency,"[{'url': 'https://photos.zillowstatic.com/fp/4d13da0973c5662fc1dfb8e2cae4a28f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5e1b85ad873d92913f1cdd1a68877c90-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cc40d9ea94d64ea75e9cbc768fff4956-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9a966b50695c6995d1b4a2ee057666f2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ec0f730d557bc1039db6608fba77f219-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2059762281, 'streetAddress': '2351 Pacific St #4D', 'zipcode': '11233', 'city': 'Brooklyn', 'state': 'NY', 'latitude': 40.675564, 'longitude': -73.90741, 'price': 2300.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2300.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 4D'}}",False,False,False,False,False,ForRent,"$2,300/mo",For Rent,False,2300.0,,,,,,,
2059515282,2059515282,,https://photos.zillowstatic.com/fp/80ed30008b01727698e09a5cea55914c-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/475-Howard-Ave-2C-Staten-Island-NY-10301/2059515282_zpid/,"{'latitude': 40.6182, 'longitude': -74.09117}",,"{'type': 'TIME_ON_INFO', 'text': '3 days ago', 'data': {'isFresh': False}}",,,,"475 Howard Ave #2C, Staten Island, NY 10301",475 Howard Ave #2C,NY,Staten Island,10301,2m19prs95x7dx,,False,True,False,True,False,,2023-02-05 00:00:00,1.0,2.0,Listing by: Queens Apartments Realty LLC,"[{'url': 'https://photos.zillowstatic.com/fp/80ed30008b01727698e09a5cea55914c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/acf9a17d102142c4e6a8ffeabd6d562b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/94863f9487c8e89960749d416557561d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0fb5e9dc0d375136b23d5871cf917728-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7a79271fec69a5fda047b468fb62e079-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e1114211259781f51837172802f3c247-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/afbbef6a7fdcdab37c1f55791ff3e91f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b155e0d1e690e55aa09f0f947c3aa180-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9c8d9faa955bdc5998c0ac6a7b2cfe22-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/87ca4341a205af9ffd092e2ea9e9f43a-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2059515282, 'streetAddress': '475 Howard Ave #2C', 'zipcode': '10301', 'city': 'Staten Island', 'state': 'NY', 'latitude': 40.6182, 'longitude': -74.09117, 'price': 2195.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2195.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 2C'}}",False,False,False,False,False,ForRent,"$2,195/mo",For Rent,False,2195.0,,,,,,,
40.69392_rrc2*-rrc_73.91332,40.69392_rrc2*-rrc_73.91332,1004221018.0,https://photos.zillowstatic.com/fp/82bf5827f55c61c50851aa1d6fe5f018-p_e.jpg,True,FOR_RENT,For Rent,/b/441-wilson-ave-brooklyn-ny-5YCk9V/,"{'latitude': 40.69392, 'longitude': -73.91332}","[{'price': '$1,999+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': '8 days ago'}",,,True,"441 Wilson Ave, Brooklyn, NY",441 Wilson Ave  # B6,NY,Brooklyn,11221,2z361ckhaz6md,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081851656,2081851656,,https://photos.zillowstatic.com/fp/1e4be39b34d3253cef85ba4d985d32ce-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/3256-Riverdale-Ave-4-Bronx-NY-10463/2081851656_zpid/,"{'latitude': 40.88382, 'longitude': -73.90728}",,"{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isFresh': False}}",,,,"3256 Riverdale Ave #4, Bronx, NY 10463",3256 Riverdale Ave #4,NY,Bronx,10463,1kzbtvsu1r6m2,,False,True,False,True,False,,2023-02-06 00:00:00,1.0,1.0,Listing by: Douglas Elliman,"[{'url': 'https://photos.zillowstatic.com/fp/1e4be39b34d3253cef85ba4d985d32ce-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0b5a810e1194d060a311f9b4db71df5d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f51d6a4d835ec3c627b0ddd574c67206-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fa4be474212fdb2784340879471dc646-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/014d72a8b6e89c4577e5b280849173dc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b9987c774adcce9743927e3ab225fafd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2fe77b3b41a85e6e42339c2d6bfd4251-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/edab0248e0075294d69e72a968759e8a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8be9199922077da8af096d4ad2c7b535-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3b8af4f53882815919f5242cee8ec5bb-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2081851656, 'streetAddress': '3256 Riverdale Ave #4', 'zipcode': '10463', 'city': 'Bronx', 'state': 'NY', 'latitude': 40.88382, 'longitude': -73.90728, 'price': 1800.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1991, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1800.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 4'}}",False,False,False,False,False,ForRent,"$1,800/mo",For Rent,False,1800.0,,,,,,,
2077503878,2077503878,,https://photos.zillowstatic.com/fp/98bbcc830d50e3b02a1637080ef946fb-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/1761-Amsterdam-Ave-10-New-York-NY-10031/2077503878_zpid/,"{'latitude': 40.826492, 'longitude': -73.94628}",,"{'type': 'TIME_ON_INFO', 'text': '6 days ago', 'data': {'isFresh': False}}",,,,"1761 Amsterdam Ave #10, New York, NY 10031",1761 Amsterdam Ave #10,NY,New York,10031,270xha4v039f8,,False,True,False,True,False,,2023-02-02 00:00:00,1.0,3.0,Listing by: Avenues Real Estate,"[{'url': 'https://photos.zillowstatic.com/fp/98bbcc830d50e3b02a1637080ef946fb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/336c68b28ca502b9cfd46d9f5f20573f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/446d581acfb198b04da0cdd3383cf222-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/30e30bdc22d7e7ee0667a15318548ba9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5ca0053b12d4b267dd9b9c4edba88d2d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/468b8ac8b3ebb493f064660f90baf9a8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/decedab61c4da4286c9092a76a0555d0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/effdc6884b2fde3c48cffe44dce031a6-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2077503878, 'streetAddress': '1761 Amsterdam Ave #10', 'zipcode': '10031', 'city': 'New York', 'state': 'NY', 'latitude': 40.826492, 'longitude': -73.94628, 'price': 2500.0, 'bathrooms': 1.0, 'bedrooms': 3.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3425, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 10'}}",False,False,False,False,False,ForRent,"$2,500/mo",For Rent,False,2500.0,,,,,,,
2060162186,2060162186,,https://photos.zillowstatic.com/fp/086eaef4836542e15c123636307f4731-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/2248-E-59th-Pl-2-Brooklyn-NY-11234/2060162186_zpid/,"{'latitude': 40.61034, 'longitude': -73.911766}",,"{'type': 'TIME_ON_INFO', 'text': '6 days ago', 'data': {'isFresh': False}}",,,,"2248 E 59th Pl #2, Brooklyn, NY 11234",2248 E 59th Pl #2,NY,Brooklyn,11234,47qznzbpyj519,,False,True,False,True,False,1300.0,2023-02-03 00:00:00,1.5,3.0,,"[{'url': 'https://photos.zillowstatic.com/fp/086eaef4836542e15c123636307f4731-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7402b228d91b8284c7bf2544b4d6218a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9acdc2c8d3e26f2e6f822bc531713f86-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a1a81413460063583416441e41cd36af-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/06fcd759e9853cea3319114dcd8a761d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0069f7e0d38da995af342a5ca33d82d4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/26bc4d4c75434d0f821f7f5fdca94ab0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/406ba27c56d6896f8c5089161a41a801-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f57c33e92daa827fa90812c98db19054-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d3b7571ebd322a0e5c5c7c2b43d7756d-p_e.jpg'}]",$,False,False,"{'homeInfo': {'zpid': 2060162186, 'streetAddress': '2248 E 59th Pl #2', 'zipcode': '11234', 'city': 'Brooklyn', 'state': 'NY', 'latitude': 40.61034, 'longitude': -73.911766, 'price': 2900.0, 'datePriceChanged': 1675497600000, 'bathrooms': 1.5, 'bedrooms': 3.0, 'livingArea': 1300.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'priceReduction': '$100 (Feb 4)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2900.0, 'priceChange': -100, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 2'}}",False,False,False,False,False,ForRent,"$2,900/mo",For Rent,False,2900.0,,,,,,,
2059519059,2059519059,,https://photos.zillowstatic.com/fp/43dc8f63585b5b118f827ba93788b2cc-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/Rosedale-NY-11422/2059519059_zpid/,{},,"{'type': 'TIME_ON_INFO', 'text': '4 days ago', 'data': {'isFresh': False}}",,,,"(undisclosed Address), Rosedale, NY 11422",(undisclosed Address),NY,Rosedale,11422,4j4umjm4qapdn,,False,True,False,True,False,900.0,2023-02-05 00:00:00,1.5,3.0,Listing by: Just Real Estate,"[{'url': 'https://photos.zillowstatic.com/fp/43dc8f63585b5b118f827ba93788b2cc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9d1d40f91ac148ad88c9e6469fadb130-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/51e30ed54443ed6fd944a6d8c1325007-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2fda1e0888fcfe1a21d8425156b381c2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6adff317f0884328a3bd48a898606573-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/43dc8f63585b5b118f827ba93788b2cc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f53b8b362ac0d2e0f60186cdd23970e3-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2059519059, 'streetAddress': '(undisclosed Address)', 'zipcode': '11422', 'city': 'Rosedale', 'state': 'NY', 'price': 2600.0, 'bathrooms': 1.5, 'bedrooms': 3.0, 'livingArea': 900.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2600.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,True,False,False,False,ForRent,"$2,600/mo",For Rent,False,2600.0,,,,,,,
2091541561,2091541561,,https://photos.zillowstatic.com/fp/b8b866f76e3f1d6615265f14086328d5-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/2224-Amsterdam-Ave-APT-54-New-York-NY-10032/2091541561_zpid/,"{'latitude': 40.841473, 'longitude': -73.93614}",,"{'type': 'TIME_ON_INFO', 'text': '4 days ago', 'data': {'isFresh': False}}",,,,"2224 Amsterdam Ave APT 54, New York, NY 10032",2224 Amsterdam Ave APT 54,NY,New York,10032,52016tkqjjcz7,,False,True,False,True,False,,2023-02-05 00:00:00,1.0,3.0,Listing by: BRICK & GALO REALTY CORP,"[{'url': 'https://photos.zillowstatic.com/fp/b8b866f76e3f1d6615265f14086328d5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c3d6561407d2b54f2120bb8dc3dc8f31-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f703302888464f1f0b068b7c3246bfcc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/db636babc1b228651587d08d4c7d607f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5ba5cad53273b1d2fd734c021ebac942-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e7e0cbf3edebe64d81e75cc9be46c8fd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a23365a18e845e8b44be7d2af382c9c4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e1c46f910612c6423d5c63740091852e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b2335e74fb2bcf99509a588f7a5b3152-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2091541561, 'streetAddress': '2224 Amsterdam Ave APT 54', 'zipcode': '10032', 'city': 'New York', 'state': 'NY', 'latitude': 40.841473, 'longitude': -73.93614, 'price': 2450.0, 'bathrooms': 1.0, 'bedrooms': 3.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2713, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2450.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 54'}}",False,False,False,False,False,ForRent,"$2,450/mo",For Rent,False,2450.0,,,,,,,
2090333371,2090333371,,https://photos.zillowstatic.com/fp/355c9a921edcfec646806e6c7ed97996-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/253-Patchen-Ave-3-Brooklyn-NY-11233/2090333371_zpid/,"{'latitude': 40.682625, 'longitude': -73.9257}",,"{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isFresh': False}}",,,,"253 Patchen Ave #3, Brooklyn, NY 11233",253 Patchen Ave #3,NY,Brooklyn,11233,4xh3p9et3sbha,,False,True,False,True,False,,2023-03-01 00:00:00,1.0,4.0,Listing by: H.P. Greenfield Real Estate,"[{'url': 'https://photos.zillowstatic.com/fp/355c9a921edcfec646806e6c7ed97996-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0e549b8fe3caa579314d4ddb2cc207bc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d1dc8ae0df9e22abed3d59e5acd60b2a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/655b32592e672395080729e260902bf9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/42e45ea2e8023a5de6430eafe831a1bb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/54faaf2ee518f63c7887329f3a6e87b7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c504cd6865c01a9e29c684bfa269fc11-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/db74a07552db5009960634968bf3f27e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8ff95bcc5e5657a89a5c737678edf6bf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/27986ee43de51715e71718c7cf06e6df-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/553f69f75dfb6abf35248ee600aa5c8c-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2090333371, 'streetAddress': '253 Patchen Ave #3', 'zipcode': '11233', 'city': 'Brooklyn', 'state': 'NY', 'latitude': 40.682625, 'longitude': -73.9257, 'price': 2995.0, 'datePriceChanged': 1675843200000, 'bathrooms': 1.0, 'bedrooms': 4.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3300, 'listing_sub_type': {}, 'priceReduction': '$5 (Feb 8)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2995.0, 'priceChange': -5, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 3'}}",False,False,False,False,False,ForRent,"$2,995/mo",For Rent,False,2995.0,,,,,,,
2059758515,2059758515,,https://photos.zillowstatic.com/fp/6a51a46f5a19f24486c7c370cf602328-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/215-E-164th-St-APT-2B-Bronx-NY-10456/2059758515_zpid/,"{'latitude': 40.829468, 'longitude': -73.918915}",,"{'type': 'TIME_ON_INFO', 'text': '8 days ago', 'data': {'isFresh': False}}",,,,"215 E 164th St APT 2B, Bronx, NY 10456",215 E 164th St APT 2B,NY,Bronx,10456,3yqjj05294y1x,,False,True,False,True,False,,2023-01-31 00:00:00,1.0,2.0,Listing by: Bruma Realty LLC,"[{'url': 'https://photos.zillowstatic.com/fp/6a51a46f5a19f24486c7c370cf602328-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d214e9664f3913ba2edf2c758bf80819-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/13aa7bcf7f4329c8adda6597897bfa92-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c4ec77246b1ae35ce8187bcf12e5a512-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a51ebea4185aacb9f2fc67057ca0dc2e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/05a4ec648e12a4a6e68c52ec48b279c6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/30a7a73cd22b27df7e97a8058ee1d7a7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3a71359b69deeeda2261102a84baba92-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/97d41432c6ed004c8db411f60b0a08de-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2059758515, 'streetAddress': '215 E 164th St APT 2B', 'zipcode': '10456', 'city': 'Bronx', 'state': 'NY', 'latitude': 40.829468, 'longitude': -73.918915, 'price': 2520.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2520.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 2B'}}",False,False,False,False,False,ForRent,"$2,520/mo",For Rent,False,2520.0,,,,,,,
