,Unnamed: 0,lotId,units,addressState,addressCity,addressZipcode,baths,beds,price,unformattedPrice,id
0,0,1044499437.0,"$3,100,bds0",NY,New York,10005,,0,,"$3,100",40.70457_rrc2*-rrc_74.00886
1,0,1044499437.0,"$3,921,bds1",NY,New York,10005,,1,,"$3,921",40.70457_rrc2*-rrc_74.00886
2,0,1044499437.0,"$6,395,bds2",NY,New York,10005,,2,,"$6,395",40.70457_rrc2*-rrc_74.00886
3,1,2355011519.0,"$2,250,bds0",NY,Arverne,11692,,0,,"$2,250",40.588963_rrc2*-rrc_73.79774
4,1,2355011519.0,"$2,800,bds1",NY,Arverne,11692,,1,,"$2,800",40.588963_rrc2*-rrc_73.79774
5,2,2560384211.0,"$3,664,bds0",NY,Long Island City,11101,,0,,"$3,664",40.750156_rrc2*-rrc_73.936195
6,2,2560384211.0,"$4,000,bds1",NY,Long Island City,11101,,1,,"$4,000",40.750156_rrc2*-rrc_73.936195
7,2,2560384211.0,"$5,630,bds2",NY,Long Island City,11101,,2,,"$5,630",40.750156_rrc2*-rrc_73.936195
8,2,2560384211.0,"$7,108,bds3",NY,Long Island City,11101,,3,,"$7,108",40.750156_rrc2*-rrc_73.936195
9,3,2009531814.0,"$5,075,bds1",NY,Brooklyn,11201,,1,,"$5,075",40.691814_rrc2*-rrc_73.982994
10,3,2009531814.0,"$7,495,bds2",NY,Brooklyn,11201,,2,,"$7,495",40.691814_rrc2*-rrc_73.982994
11,3,2009531814.0,"$10,495,bds3",NY,Brooklyn,11201,,3,,"$10,495",40.691814_rrc2*-rrc_73.982994
12,4,1000000545.0,"$3,411,bds0",NY,New York,10005,,0,,"$3,411",40.704678_rrc2*-rrc_74.007576
13,4,1000000545.0,"$4,225,bds1",NY,New York,10005,,1,,"$4,225",40.704678_rrc2*-rrc_74.007576
14,5,2179699065.0,"$3,112,bds0",NY,Long Island City,11101,,0,,"$3,112",40.74847_rrc2*-rrc_73.93796
15,5,2179699065.0,"$3,346,bds1",NY,Long Island City,11101,,1,,"$3,346",40.74847_rrc2*-rrc_73.93796
16,6,1150265242.0,"$3,376,bds0",NY,Brooklyn,11217,,0,,"$3,376",40.68774_rrc2*-rrc_73.978584
17,6,1150265242.0,"$3,768,bds1",NY,Brooklyn,11217,,1,,"$3,768",40.68774_rrc2*-rrc_73.978584
18,7,1151147195.0,"$2,230,bds0",NY,Staten Island,10304,,0,,"$2,230",40.6294_rrc2*-rrc_74.07401
19,7,1151147195.0,"$2,380,bds1",NY,Staten Island,10304,,1,,"$2,380",40.6294_rrc2*-rrc_74.07401
20,7,1151147195.0,"$3,450,bds2",NY,Staten Island,10304,,2,,"$3,450",40.6294_rrc2*-rrc_74.07401
21,8,2577962296.0,"$2,260,bds0",NY,Jamaica,11433,,0,,"$2,260",40.703262_rrc2*-rrc_73.798485
22,8,2577962296.0,"$2,620,bds1",NY,Jamaica,11433,,1,,"$2,620",40.703262_rrc2*-rrc_73.798485
23,8,2577962296.0,"$3,710,bds2",NY,Jamaica,11433,,2,,"$3,710",40.703262_rrc2*-rrc_73.798485
24,9,1001683821.0,"$3,750,bds0",NY,New York,10036,,0,,"$3,750",40.76221_rrc2*-rrc_73.99658
25,9,1001683821.0,"$4,200,bds1",NY,New York,10036,,1,,"$4,200",40.76221_rrc2*-rrc_73.99658
26,9,1001683821.0,"$6,170,bds2",NY,New York,10036,,2,,"$6,170",40.76221_rrc2*-rrc_73.99658
27,9,1001683821.0,"$8,237,bds3",NY,New York,10036,,3,,"$8,237",40.76221_rrc2*-rrc_73.99658
28,10,1001493439.0,"$3,325,bds0",NY,New York,10280,,0,,"$3,325",40.711334_rrc2*-rrc_74.0168
29,10,1001493439.0,"$4,055,bds1",NY,New York,10280,,1,,"$4,055",40.711334_rrc2*-rrc_74.0168
30,10,1001493439.0,"$5,725,bds2",NY,New York,10280,,2,,"$5,725",40.711334_rrc2*-rrc_74.0168
31,11,533483.0,"$3,670,bds0",NY,New York,10016,,0,,"$3,670",40.745895_rrc2*-rrc_73.97929
32,11,533483.0,"$3,995,bds1",NY,New York,10016,,1,,"$3,995",40.745895_rrc2*-rrc_73.97929
33,12,2444024147.0,"$1,858,bds0",NY,Brooklyn,11224,,0,,"$1,858",40.572636_rrc2*-rrc_74.000755
34,12,2444024147.0,"$2,456,bds1",NY,Brooklyn,11224,,1,,"$2,456",40.572636_rrc2*-rrc_74.000755
35,12,2444024147.0,"$2,846,bds2",NY,Brooklyn,11224,,2,,"$2,846",40.572636_rrc2*-rrc_74.000755
36,13,2565635928.0,"$2,400,bds0",NY,Jamaica,11435,,0,,"$2,400",40.69933_rrc2*-rrc_73.80668
37,13,2565635928.0,"$2,850,bds1",NY,Jamaica,11435,,1,,"$2,850",40.69933_rrc2*-rrc_73.80668
38,13,2565635928.0,"$3,093,bds2",NY,Jamaica,11435,,2,,"$3,093",40.69933_rrc2*-rrc_73.80668
39,14,130939.0,"$2,400,bds0",NY,Bronx,10463,,0,,"$2,400",40.878735_rrc2*-rrc_73.91449
40,14,130939.0,"$2,500,bds1",NY,Bronx,10463,,1,,"$2,500",40.878735_rrc2*-rrc_73.91449
41,14,130939.0,"$3,500,bds2",NY,Bronx,10463,,2,,"$3,500",40.878735_rrc2*-rrc_73.91449
42,15,1000047013.0,"$3,241,bds0",NY,New York,10025,,0,,"$3,241",40.79471_rrc2*-rrc_73.96675
43,15,1000047013.0,"$4,689,bds1",NY,New York,10025,,1,,"$4,689",40.79471_rrc2*-rrc_73.96675
44,15,1000047013.0,"$6,592,bds2",NY,New York,10025,,2,,"$6,592",40.79471_rrc2*-rrc_73.96675
45,16,2510180978.0,"$2,040,bds0",NY,Jamaica,11435,,0,,"$2,040",40.70073_rrc2*-rrc_73.806465
46,16,2510180978.0,"$2,295,bds1",NY,Jamaica,11435,,1,,"$2,295",40.70073_rrc2*-rrc_73.806465
47,17,2176833280.0,"$1,700,bds0",NY,Jamaica,11432,,0,,"$1,700",40.706898_rrc2*-rrc_73.80466
48,17,2176833280.0,"$2,199,bds1",NY,Jamaica,11432,,1,,"$2,199",40.706898_rrc2*-rrc_73.80466
49,17,2176833280.0,"$2,599,bds2",NY,Jamaica,11432,,2,,"$2,599",40.706898_rrc2*-rrc_73.80466
50,18,1000023258.0,"$3,528,bds0",NY,New York,10016,,0,,"$3,528",40.74365_rrc2*-rrc_73.97271
51,18,1000023258.0,"$3,878,bds1",NY,New York,10016,,1,,"$3,878",40.74365_rrc2*-rrc_73.97271
52,18,1000023258.0,"$6,479,bds2",NY,New York,10016,,2,,"$6,479",40.74365_rrc2*-rrc_73.97271
53,18,1000023258.0,"$7,355,bds3",NY,New York,10016,,3,,"$7,355",40.74365_rrc2*-rrc_73.97271
54,19,2183047006.0,"$1,850,bds0",NY,Elmhurst,11373,,0,,"$1,850",40.736652_rrc2*-rrc_73.86645
55,19,2183047006.0,"$2,299,bds1",NY,Elmhurst,11373,,1,,"$2,299",40.736652_rrc2*-rrc_73.86645
56,19,2183047006.0,"$2,699,bds2",NY,Elmhurst,11373,,2,,"$2,699",40.736652_rrc2*-rrc_73.86645
57,19,2183047006.0,"$3,199,bds3",NY,Elmhurst,11373,,3,,"$3,199",40.736652_rrc2*-rrc_73.86645
58,20,2171488054.0,"$1,450,bds0",NY,Far Rockaway,11691,,0,,"$1,450",40.59547_rrc2*-rrc_73.75555
59,20,2171488054.0,"$1,899,bds1",NY,Far Rockaway,11691,,1,,"$1,899",40.59547_rrc2*-rrc_73.75555
60,20,2171488054.0,"$2,199,bds2",NY,Far Rockaway,11691,,2,,"$2,199",40.59547_rrc2*-rrc_73.75555
61,21,2326650063.0,"$2,524,bds2",NY,Bronx,10452,,2,,"$2,524",40.83094_rrc2*-rrc_73.92949
62,22,1003190227.0,"$1,650,bds0",NY,Jamaica,11432,,0,,"$1,650",40.709915_rrc2*-rrc_73.79607
63,22,1003190227.0,"$2,099,bds1",NY,Jamaica,11432,,1,,"$2,099",40.709915_rrc2*-rrc_73.79607
64,22,1003190227.0,"$2,499,bds2",NY,Jamaica,11432,,2,,"$2,499",40.709915_rrc2*-rrc_73.79607
65,23,2010270546.0,"$1,970,bds0",NY,Jamaica,11435,,0,,"$1,970",40.70381_rrc2*-rrc_73.806145
66,23,2010270546.0,"$2,250,bds1",NY,Jamaica,11435,,1,,"$2,250",40.70381_rrc2*-rrc_73.806145
67,23,2010270546.0,"$2,900,bds2",NY,Jamaica,11435,,2,,"$2,900",40.70381_rrc2*-rrc_73.806145
68,24,2174027909.0,"$1,700,bds0",NY,Flushing,11355,,0,,"$1,700",40.755264_rrc2*-rrc_73.82179
69,24,2174027909.0,"$2,000,bds1",NY,Flushing,11355,,1,,"$2,000",40.755264_rrc2*-rrc_73.82179
70,24,2174027909.0,"$2,599,bds2",NY,Flushing,11355,,2,,"$2,599",40.755264_rrc2*-rrc_73.82179
71,25,2346806732.0,"$1,581,bds0",NY,Long Island City,11101,,0,,"$1,581",40.74971_rrc2*-rrc_73.93616
72,26,1000487223.0,"$4,208,bds0",NY,New York,10001,,0,,"$4,208",40.746876_rrc2*-rrc_73.99032
73,26,1000487223.0,"$5,430,bds1",NY,New York,10001,,1,,"$5,430",40.746876_rrc2*-rrc_73.99032
74,26,1000487223.0,"$7,483,bds2",NY,New York,10001,,2,,"$7,483",40.746876_rrc2*-rrc_73.99032
75,27,1003184949.0,"$1,795,bds0",NY,Little Neck,11363,,0,,"$1,795",40.7726_rrc2*-rrc_73.75205
76,27,1003184949.0,"$2,345,bds1",NY,Little Neck,11363,,1,,"$2,345",40.7726_rrc2*-rrc_73.75205
77,27,1003184949.0,"$2,795,bds2",NY,Little Neck,11363,,2,,"$2,795",40.7726_rrc2*-rrc_73.75205
78,28,13907.0,"$3,895,bds0",NY,New York,10018,,0,,"$3,895",40.751972_rrc2*-rrc_73.9857
79,28,13907.0,"$4,795,bds1",NY,New York,10018,,1,,"$4,795",40.751972_rrc2*-rrc_73.9857
80,28,13907.0,"$6,938,bds2",NY,New York,10018,,2,,"$6,938",40.751972_rrc2*-rrc_73.9857
81,29,1002189771.0,"$2,935,bds0",NY,Brooklyn,11201,,0,,"$2,935",40.69274_rrc2*-rrc_73.985954
82,29,1002189771.0,"$3,837,bds1",NY,Brooklyn,11201,,1,,"$3,837",40.69274_rrc2*-rrc_73.985954
83,29,1002189771.0,"$5,407,bds2",NY,Brooklyn,11201,,2,,"$5,407",40.69274_rrc2*-rrc_73.985954
84,30,1001491756.0,"$3,623,bds0",NY,New York,10025,,0,,"$3,623",40.79256_rrc2*-rrc_73.96801
85,30,1001491756.0,"$3,797,bds1",NY,New York,10025,,1,,"$3,797",40.79256_rrc2*-rrc_73.96801
86,30,1001491756.0,"$6,067,bds2",NY,New York,10025,,2,,"$6,067",40.79256_rrc2*-rrc_73.96801
87,31,142808.0,"$3,665,bds1",NY,Brooklyn,11231,,1,,"$3,665",40.677982_rrc2*-rrc_73.99008
88,32,1002909316.0,"$3,396,bds0",NY,Brooklyn,11201,,0,,"$3,396",40.69398_rrc2*-rrc_73.99189
89,32,1002909316.0,"$3,476,bds1",NY,Brooklyn,11201,,1,,"$3,476",40.69398_rrc2*-rrc_73.99189
90,32,1002909316.0,"$6,068,bds2",NY,Brooklyn,11201,,2,,"$6,068",40.69398_rrc2*-rrc_73.99189
91,32,1002909316.0,"$7,909,bds3",NY,Brooklyn,11201,,3,,"$7,909",40.69398_rrc2*-rrc_73.99189
92,33,2008868578.0,"$2,827,bds0",NY,Bronx,10451,,0,,"$2,827",40.808548_rrc2*-rrc_73.9316
93,33,2008868578.0,"$2,572,bds1",NY,Bronx,10451,,1,,"$2,572",40.808548_rrc2*-rrc_73.9316
94,33,2008868578.0,"$3,135,bds2",NY,Bronx,10451,,2,,"$3,135",40.808548_rrc2*-rrc_73.9316
95,34,2404255181.0,"$3,228,bds0",NY,Brooklyn,11222,,0,,"$3,228",40.736507_rrc2*-rrc_73.95958
96,34,2404255181.0,"$4,370,bds1",NY,Brooklyn,11222,,1,,"$4,370",40.736507_rrc2*-rrc_73.95958
97,34,2404255181.0,"$6,530,bds2",NY,Brooklyn,11222,,2,,"$6,530",40.736507_rrc2*-rrc_73.95958
98,35,1000463103.0,"$2,800,bds0",NY,Long Island City,11109,,0,,"$2,800",40.74507_rrc2*-rrc_73.95666
99,35,1000463103.0,"$3,475,bds1",NY,Long Island City,11109,,1,,"$3,475",40.74507_rrc2*-rrc_73.95666
100,35,1000463103.0,"$4,749,bds2",NY,Long Island City,11109,,2,,"$4,749",40.74507_rrc2*-rrc_73.95666
101,35,1000463103.0,"$6,942,bds3",NY,Long Island City,11109,,3,,"$6,942",40.74507_rrc2*-rrc_73.95666
102,36,2357476695.0,"$3,525,bds0",NY,Brooklyn,11222,,0,,"$3,525",40.736706_rrc2*-rrc_73.95905
103,36,2357476695.0,"$4,225,bds1",NY,Brooklyn,11222,,1,,"$4,225",40.736706_rrc2*-rrc_73.95905
104,36,2357476695.0,"$7,295,bds2",NY,Brooklyn,11222,,2,,"$7,295",40.736706_rrc2*-rrc_73.95905
105,37,1000175615.0,"$3,601,bds0",NY,New York,10019,,0,,"$3,601",40.76183_rrc2*-rrc_73.98581
106,37,1000175615.0,"$4,253,bds1",NY,New York,10019,,1,,"$4,253",40.76183_rrc2*-rrc_73.98581
107,37,1000175615.0,"$5,711,bds2",NY,New York,10019,,2,,"$5,711",40.76183_rrc2*-rrc_73.98581
108,38,1002088163.0,"$2,890,bds0",NY,Brooklyn,11201,,0,,"$2,890",40.69398_rrc2*-rrc_73.98311
109,38,1002088163.0,"$3,715,bds1",NY,Brooklyn,11201,,1,,"$3,715",40.69398_rrc2*-rrc_73.98311
110,38,1002088163.0,"$5,029,bds2",NY,Brooklyn,11201,,2,,"$5,029",40.69398_rrc2*-rrc_73.98311
111,38,1002088163.0,"$6,759,bds3",NY,Brooklyn,11201,,3,,"$6,759",40.69398_rrc2*-rrc_73.98311
112,39,2564497958.0,"$2,995,bds0",NY,Brooklyn,11222,,0,,"$2,995",40.737183_rrc2*-rrc_73.95842
113,39,2564497958.0,"$4,379,bds1",NY,Brooklyn,11222,,1,,"$4,379",40.737183_rrc2*-rrc_73.95842
114,39,2564497958.0,"$6,598,bds2",NY,Brooklyn,11222,,2,,"$6,598",40.737183_rrc2*-rrc_73.95842
115,40,1028760118.0,"$3,505,bds0",NY,Brooklyn,11222,,0,,"$3,505",40.734676_rrc2*-rrc_73.96002
116,40,1028760118.0,"$4,425,bds1",NY,Brooklyn,11222,,1,,"$4,425",40.734676_rrc2*-rrc_73.96002
117,40,1028760118.0,"$6,705,bds2",NY,Brooklyn,11222,,2,,"$6,705",40.734676_rrc2*-rrc_73.96002
118,40,1028760118.0,"$11,615,bds3",NY,Brooklyn,11222,,3,,"$11,615",40.734676_rrc2*-rrc_73.96002
119,41,1000295491.0,"$4,004,bds0",NY,New York,10022,,0,,"$4,004",40.755676_rrc2*-rrc_73.96353
120,41,1000295491.0,"$5,840,bds1",NY,New York,10022,,1,,"$5,840",40.755676_rrc2*-rrc_73.96353
121,41,1000295491.0,"$5,667,bds2",NY,New York,10022,,2,,"$5,667",40.755676_rrc2*-rrc_73.96353
122,41,1000295491.0,"$8,761,bds3",NY,New York,10022,,3,,"$8,761",40.755676_rrc2*-rrc_73.96353
123,42,1001433855.0,"$3,605,bds0",NY,New York,10001,,0,,"$3,605",40.752045_rrc2*-rrc_73.99461
124,42,1001433855.0,"$4,325,bds1",NY,New York,10001,,1,,"$4,325",40.752045_rrc2*-rrc_73.99461
125,42,1001433855.0,"$6,690,bds2",NY,New York,10001,,2,,"$6,690",40.752045_rrc2*-rrc_73.99461
126,43,276757.0,"$3,690,bds0",NY,New York,10001,,0,,"$3,690",40.751564_rrc2*-rrc_74.00337
127,43,276757.0,"$4,350,bds1",NY,New York,10001,,1,,"$4,350",40.751564_rrc2*-rrc_74.00337
128,43,276757.0,"$6,745,bds2",NY,New York,10001,,2,,"$6,745",40.751564_rrc2*-rrc_74.00337
129,44,1000176055.0,"$3,430,bds0",NY,New York,10019,,0,,"$3,430",40.766445_rrc2*-rrc_73.99173
130,44,1000176055.0,"$3,867,bds1",NY,New York,10019,,1,,"$3,867",40.766445_rrc2*-rrc_73.99173
131,44,1000176055.0,"$5,503,bds2",NY,New York,10019,,2,,"$5,503",40.766445_rrc2*-rrc_73.99173
132,45,2181884686.0,"$3,762,bds0",NY,New York,10018,,0,,"$3,762",40.75141_rrc2*-rrc_73.986244
133,45,2181884686.0,"$4,287,bds1",NY,New York,10018,,1,,"$4,287",40.75141_rrc2*-rrc_73.986244
134,45,2181884686.0,"$6,140,bds2",NY,New York,10018,,2,,"$6,140",40.75141_rrc2*-rrc_73.986244
135,46,1001466134.0,"$4,185,bds0",NY,New York,10036,,0,,"$4,185",40.76039_rrc2*-rrc_73.98716
136,46,1001466134.0,"$4,480,bds1",NY,New York,10036,,1,,"$4,480",40.76039_rrc2*-rrc_73.98716
137,46,1001466134.0,"$8,950,bds2",NY,New York,10036,,2,,"$8,950",40.76039_rrc2*-rrc_73.98716
138,47,1000018485.0,"$5,034,bds1",NY,New York,10011,,1,,"$5,034",40.744576_rrc2*-rrc_73.99493
139,47,1000018485.0,"$7,158,bds2",NY,New York,10011,,2,,"$7,158",40.744576_rrc2*-rrc_73.99493
140,48,2288808673.0,"$3,376,bds0",NY,New York,10001,,0,,"$3,376",40.75214_rrc2*-rrc_73.99859
141,48,2288808673.0,"$4,889,bds1",NY,New York,10001,,1,,"$4,889",40.75214_rrc2*-rrc_73.99859
142,48,2288808673.0,"$7,305,bds2",NY,New York,10001,,2,,"$7,305",40.75214_rrc2*-rrc_73.99859
143,48,2288808673.0,"$12,385,bds3",NY,New York,10001,,3,,"$12,385",40.75214_rrc2*-rrc_73.99859
144,49,1136351516.0,"$3,395,bds0",NY,Brooklyn,11201,,0,,"$3,395",40.691925_rrc2*-rrc_73.984474
145,49,1136351516.0,"$3,895,bds1",NY,Brooklyn,11201,,1,,"$3,895",40.691925_rrc2*-rrc_73.984474
146,50,1001434014.0,"$3,600,bds0",NY,New York,10069,,0,,"$3,600",40.77458_rrc2*-rrc_73.99
147,50,1001434014.0,"$4,535,bds1",NY,New York,10069,,1,,"$4,535",40.77458_rrc2*-rrc_73.99
148,50,1001434014.0,"$6,235,bds2",NY,New York,10069,,2,,"$6,235",40.77458_rrc2*-rrc_73.99
149,50,1001434014.0,"$9,325,bds3",NY,New York,10069,,3,,"$9,325",40.77458_rrc2*-rrc_73.99
150,51,1100664540.0,"$4,200,bds0",NY,New York,10022,,0,,"$4,200",40.75887_rrc2*-rrc_73.96582
151,51,1100664540.0,"$6,398,bds1",NY,New York,10022,,1,,"$6,398",40.75887_rrc2*-rrc_73.96582
152,51,1100664540.0,"$8,122,bds2",NY,New York,10022,,2,,"$8,122",40.75887_rrc2*-rrc_73.96582
153,52,2008578564.0,"$3,150,bds0",NY,New York,10010,,0,,"$3,150",40.73736_rrc2*-rrc_73.97319
154,52,2008578564.0,"$3,695,bds1",NY,New York,10010,,1,,"$3,695",40.73736_rrc2*-rrc_73.97319
155,52,2008578564.0,"$4,520,bds2",NY,New York,10010,,2,,"$4,520",40.73736_rrc2*-rrc_73.97319
156,52,2008578564.0,"$5,875,bds3",NY,New York,10010,,3,,"$5,875",40.73736_rrc2*-rrc_73.97319
157,53,2175005628.0,"$4,903,bds1",NY,New York,10016,,1,,"$4,903",40.744823_rrc2*-rrc_73.9861
158,53,2175005628.0,"$7,545,bds2",NY,New York,10016,,2,,"$7,545",40.744823_rrc2*-rrc_73.9861
159,53,2175005628.0,"$14,215,bds3",NY,New York,10016,,3,,"$14,215",40.744823_rrc2*-rrc_73.9861
160,54,232508.0,"$3,942,bds1",NY,New York,10038,,1,,"$3,942",40.707977_rrc2*-rrc_74.00771
161,55,2172251769.0,"$4,916,bds1",NY,New York,10023,,1,,"$4,916",40.773006_rrc2*-rrc_73.98051
162,56,134940.0,"$3,174,bds0",NY,Brooklyn,11201,,0,,"$3,174",40.691788_rrc2*-rrc_73.9849
163,56,134940.0,"$3,530,bds1",NY,Brooklyn,11201,,1,,"$3,530",40.691788_rrc2*-rrc_73.9849
164,56,134940.0,"$5,331,bds2",NY,Brooklyn,11201,,2,,"$5,331",40.691788_rrc2*-rrc_73.9849
165,57,412.0,"$4,470,bds1",NY,New York,10038,,1,,"$4,470",40.70824_rrc2*-rrc_74.00544
166,57,412.0,"$5,130,bds2",NY,New York,10038,,2,,"$5,130",40.70824_rrc2*-rrc_74.00544
167,58,1001440054.0,"$4,132,bds0",NY,New York,10016,,0,,"$4,132",40.74334_rrc2*-rrc_73.97427
168,58,1001440054.0,"$4,382,bds1",NY,New York,10016,,1,,"$4,382",40.74334_rrc2*-rrc_73.97427
169,58,1001440054.0,"$7,985,bds3",NY,New York,10016,,3,,"$7,985",40.74334_rrc2*-rrc_73.97427
170,59,10832.0,"$3,916,bds0",NY,New York,10001,,0,,"$3,916",40.752235_rrc2*-rrc_74.00434
171,59,10832.0,"$4,819,bds1",NY,New York,10001,,1,,"$4,819",40.752235_rrc2*-rrc_74.00434
172,59,10832.0,"$6,626,bds2",NY,New York,10001,,2,,"$6,626",40.752235_rrc2*-rrc_74.00434
173,60,19892.0,"$3,665,bds0",NY,New York,10069,,0,,"$3,665",40.774574_rrc2*-rrc_73.99098
174,60,19892.0,"$4,995,bds1",NY,New York,10069,,1,,"$4,995",40.774574_rrc2*-rrc_73.99098
175,60,19892.0,"$7,975,bds2",NY,New York,10069,,2,,"$7,975",40.774574_rrc2*-rrc_73.99098
176,60,19892.0,"$13,510,bds3",NY,New York,10069,,3,,"$13,510",40.774574_rrc2*-rrc_73.99098
177,61,2009718067.0,"$2,950,bds0",NY,Brooklyn,11217,,0,,"$2,950",40.68843_rrc2*-rrc_73.980125
178,61,2009718067.0,"$3,500,bds1",NY,Brooklyn,11217,,1,,"$3,500",40.68843_rrc2*-rrc_73.980125
179,62,,,NY,Astoria,11105,1.0,,2900.0,,2063338237
180,63,2302090825.0,"$3,829,bds0",NY,New York,10018,,0,,"$3,829",40.757534_rrc2*-rrc_73.9981
181,63,2302090825.0,"$4,787,bds1",NY,New York,10018,,1,,"$4,787",40.757534_rrc2*-rrc_73.9981
182,63,2302090825.0,"$7,675,bds2",NY,New York,10018,,2,,"$7,675",40.757534_rrc2*-rrc_73.9981
183,64,2416296829.0,"$3,125,bds0",NY,Long Island City,11101,,0,,"$3,125",40.74674_rrc2*-rrc_73.94191
184,64,2416296829.0,"$3,824,bds1",NY,Long Island City,11101,,1,,"$3,824",40.74674_rrc2*-rrc_73.94191
185,64,2416296829.0,"$4,991,bds2",NY,Long Island City,11101,,2,,"$4,991",40.74674_rrc2*-rrc_73.94191
186,65,1000166141.0,"$4,025,bds0",NY,New York,10003,,0,,"$4,025",40.724564_rrc2*-rrc_73.991486
187,65,1000166141.0,"$5,690,bds1",NY,New York,10003,,1,,"$5,690",40.724564_rrc2*-rrc_73.991486
188,66,1001433932.0,"$3,760,bds0",NY,New York,10128,,0,,"$3,760",40.7804_rrc2*-rrc_73.9464
189,66,1001433932.0,"$4,431,bds1",NY,New York,10128,,1,,"$4,431",40.7804_rrc2*-rrc_73.9464
190,66,1001433932.0,"$6,399,bds2",NY,New York,10128,,2,,"$6,399",40.7804_rrc2*-rrc_73.9464
191,67,2270364629.0,"$4,601,bds0",NY,New York,10038,,0,,"$4,601",40.70994_rrc2*-rrc_74.00739
192,67,2270364629.0,"$5,550,bds1",NY,New York,10038,,1,,"$5,550",40.70994_rrc2*-rrc_74.00739
193,67,2270364629.0,"$7,860,bds2",NY,New York,10038,,2,,"$7,860",40.70994_rrc2*-rrc_74.00739
194,68,1000047243.0,"$4,206,bds0",NY,New York,10025,,0,,"$4,206",40.802315_rrc2*-rrc_73.96171
195,68,1000047243.0,"$4,220,bds1",NY,New York,10025,,1,,"$4,220",40.802315_rrc2*-rrc_73.96171
196,68,1000047243.0,"$6,895,bds2",NY,New York,10025,,2,,"$6,895",40.802315_rrc2*-rrc_73.96171
197,68,1000047243.0,"$7,195,bds3",NY,New York,10025,,3,,"$7,195",40.802315_rrc2*-rrc_73.96171
198,69,1001514068.0,"$3,760,bds0",NY,New York,10065,,0,,"$3,760",40.76376_rrc2*-rrc_73.963455
199,69,1001514068.0,"$4,380,bds1",NY,New York,10065,,1,,"$4,380",40.76376_rrc2*-rrc_73.963455
200,69,1001514068.0,"$7,495,bds2",NY,New York,10065,,2,,"$7,495",40.76376_rrc2*-rrc_73.963455
201,70,2009716960.0,"$3,195,bds0",NY,Brooklyn,11217,,0,,"$3,195",40.68197_rrc2*-rrc_73.975494
202,70,2009716960.0,"$3,995,bds1",NY,Brooklyn,11217,,1,,"$3,995",40.68197_rrc2*-rrc_73.975494
203,70,2009716960.0,"$6,285,bds2",NY,Brooklyn,11217,,2,,"$6,285",40.68197_rrc2*-rrc_73.975494
204,71,365321.0,"$3,032,bds1",NY,Brooklyn,11235,,1,,"$3,032",40.586323_rrc2*-rrc_73.95356
205,71,365321.0,"$4,381,bds2",NY,Brooklyn,11235,,2,,"$4,381",40.586323_rrc2*-rrc_73.95356
206,72,,,NY,Brooklyn,11249,2.0,,6752.0,,2083284729
207,73,2175056986.0,"$859,bds0",NY,New York,10016,,0,,$859,40.74479_rrc2*-rrc_73.98155
208,73,2175056986.0,"$916,bds1",NY,New York,10016,,1,,$916,40.74479_rrc2*-rrc_73.98155
209,73,2175056986.0,"$1,091,bds2",NY,New York,10016,,2,,"$1,091",40.74479_rrc2*-rrc_73.98155
210,74,1004147005.0,"$1,850,bds1",NY,New York,10034,,1,,"$1,850",40.86805_rrc2*-rrc_73.92234
211,75,,,NY,Brooklyn,11210,1.0,,2150.0,,2081826720
212,76,,,NY,Bronx,10468,1.0,,2395.0,,2086909124
213,77,,,NY,Bronx,10463,1.0,,1950.0,,2060986219
214,78,792095.0,"$1,700,bds1",NY,Staten Island,10314,,1,,"$1,700",40.58733_rrc2*-rrc_74.165245
215,79,,,NY,Bronx,10453,1.0,,2300.0,,2059755583
216,80,2008894200.0,"$2,450,bds3",NY,Bronx,10460,,3,,"$2,450",40.832123_rrc2*-rrc_73.88739
217,81,,,NY,Brooklyn,11226,1.0,,1725.0,,2114048866
218,82,,,NY,Brooklyn,11239,1.0,,2300.0,,2059755581
219,83,,,NY,Brooklyn,11208,2.5,,2700.0,,2097619024
220,84,1050600481.0,"$1,899,bds1",NY,Jackson Heights,11372,,1,,"$1,899",40.753456_rrc2*-rrc_73.87727
221,85,,,NY,Bronx,10451,1.0,,1950.0,,2059758025
222,86,,,NY,Bronx,10452,1.0,,2375.0,,2088575675
223,87,66428.0,"$1,999,bds1",NY,Bronx,10453,,1,,"$1,999",40.857117_rrc2*-rrc_73.916595
224,88,,,NY,New York,10034,1.0,,1950.0,,2089559932
225,89,,,NY,Bronx,10468,1.0,,2225.0,,2091056939
226,90,,,NY,Brooklyn,11207,1.0,,2400.0,,2059761606
227,91,,,NY,Brooklyn,11207,1.0,,2400.0,,2069634611
228,92,1037730563.0,"$1,650,bds1",NY,Staten Island,10304,,1,,"$1,650",40.619778_rrc2*-rrc_74.07719
229,93,,,NY,Bronx,10451,1.0,,2500.0,,2119417577
230,94,668341.0,"$2,075,bds1",NY,New York,10029,,1,,"$2,075",40.79722_rrc2*-rrc_73.93902
231,94,668341.0,"$2,450,bds2",NY,New York,10029,,2,,"$2,450",40.79722_rrc2*-rrc_73.93902
232,95,2008679453.0,"$1,945,bds1",NY,New York,10034,,1,,"$1,945",40.867573_rrc2*-rrc_73.92617
233,96,,,NY,Brooklyn,11207,1.0,,2199.0,,30646959
234,97,,,NY,Bronx,10458,1.0,,1950.0,,2059760341
235,98,,,NY,Brooklyn,11233,1.0,,2499.0,,2059757440
